old_path,new_path,action,reason,size_bytes
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/adaptive_ldp/fixed_attacker/defense_report.json,outputs/experiments/kasteren/seed_42/lstm/adaptive_ldp/fixed_attacker/defense_report.json,copy,Normalize main matrix artifact.,5495
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/adaptive_ldp/fixed_attacker/confusion.json,outputs/experiments/kasteren/seed_42/lstm/adaptive_ldp/fixed_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,33051
generated,outputs/experiments/kasteren/seed_42/lstm/adaptive_ldp/fixed_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/adaptive_ldp/retrain_attacker/confusion.json,outputs/experiments/kasteren/seed_42/lstm/adaptive_ldp/retrain_attacker/confusion.json,copy,Normalize main matrix artifact.,33005
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/adaptive_ldp/retrain_attacker/classification_report.txt,outputs/experiments/kasteren/seed_42/lstm/adaptive_ldp/retrain_attacker/classification_report.txt,copy,Normalize main matrix artifact.,185
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/adaptive_ldp/retrain_attacker/trace.json,outputs/experiments/kasteren/seed_42/lstm/adaptive_ldp/retrain_attacker/trace.json,copy,Normalize main matrix artifact.,395
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/adaptive_ldp/retrain_attacker/defense_report.json,outputs/experiments/kasteren/seed_42/lstm/adaptive_ldp/retrain_attacker/defense_report.json,copy,Normalize main matrix artifact.,5495
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/adaptive_ldp/retrain_attacker/confusion.json,outputs/experiments/kasteren/seed_42/lstm/adaptive_ldp/retrain_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,33005
generated,outputs/experiments/kasteren/seed_42/lstm/adaptive_ldp/retrain_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/ldp/fixed_attacker/confusion.json,outputs/experiments/kasteren/seed_42/lstm/ldp/fixed_attacker/confusion.json,copy,Normalize main matrix artifact.,32984
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/ldp/fixed_attacker/classification_report.txt,outputs/experiments/kasteren/seed_42/lstm/ldp/fixed_attacker/classification_report.txt,copy,Normalize main matrix artifact.,174
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/ldp/fixed_attacker/trace.json,outputs/experiments/kasteren/seed_42/lstm/ldp/fixed_attacker/trace.json,copy,Normalize main matrix artifact.,373
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/ldp/fixed_attacker/defense_report.json,outputs/experiments/kasteren/seed_42/lstm/ldp/fixed_attacker/defense_report.json,copy,Normalize main matrix artifact.,5377
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/ldp/fixed_attacker/confusion.json,outputs/experiments/kasteren/seed_42/lstm/ldp/fixed_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,32984
generated,outputs/experiments/kasteren/seed_42/lstm/ldp/fixed_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/ldp/retrain_attacker/confusion.json,outputs/experiments/kasteren/seed_42/lstm/ldp/retrain_attacker/confusion.json,copy,Normalize main matrix artifact.,32978
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/ldp/retrain_attacker/classification_report.txt,outputs/experiments/kasteren/seed_42/lstm/ldp/retrain_attacker/classification_report.txt,copy,Normalize main matrix artifact.,176
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/ldp/retrain_attacker/trace.json,outputs/experiments/kasteren/seed_42/lstm/ldp/retrain_attacker/trace.json,copy,Normalize main matrix artifact.,377
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/ldp/retrain_attacker/defense_report.json,outputs/experiments/kasteren/seed_42/lstm/ldp/retrain_attacker/defense_report.json,copy,Normalize main matrix artifact.,5377
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/ldp/retrain_attacker/confusion.json,outputs/experiments/kasteren/seed_42/lstm/ldp/retrain_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,32978
generated,outputs/experiments/kasteren/seed_42/lstm/ldp/retrain_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/noise/fixed_attacker/confusion.json,outputs/experiments/kasteren/seed_42/lstm/noise/fixed_attacker/confusion.json,copy,Normalize main matrix artifact.,33027
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/noise/fixed_attacker/classification_report.txt,outputs/experiments/kasteren/seed_42/lstm/noise/fixed_attacker/classification_report.txt,copy,Normalize main matrix artifact.,176
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/noise/fixed_attacker/trace.json,outputs/experiments/kasteren/seed_42/lstm/noise/fixed_attacker/trace.json,copy,Normalize main matrix artifact.,377
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/noise/fixed_attacker/defense_report.json,outputs/experiments/kasteren/seed_42/lstm/noise/fixed_attacker/defense_report.json,copy,Normalize main matrix artifact.,5460
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/noise/fixed_attacker/confusion.json,outputs/experiments/kasteren/seed_42/lstm/noise/fixed_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,33027
generated,outputs/experiments/kasteren/seed_42/lstm/noise/fixed_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/noise/retrain_attacker/confusion.json,outputs/experiments/kasteren/seed_42/lstm/noise/retrain_attacker/confusion.json,copy,Normalize main matrix artifact.,32965
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/noise/retrain_attacker/classification_report.txt,outputs/experiments/kasteren/seed_42/lstm/noise/retrain_attacker/classification_report.txt,copy,Normalize main matrix artifact.,178
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/noise/retrain_attacker/trace.json,outputs/experiments/kasteren/seed_42/lstm/noise/retrain_attacker/trace.json,copy,Normalize main matrix artifact.,381
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/noise/retrain_attacker/defense_report.json,outputs/experiments/kasteren/seed_42/lstm/noise/retrain_attacker/defense_report.json,copy,Normalize main matrix artifact.,5460
outputs/defense/final_thesis/real/kasteren/seed_42/lstm/noise/retrain_attacker/confusion.json,outputs/experiments/kasteren/seed_42/lstm/noise/retrain_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,32965
generated,outputs/experiments/kasteren/seed_42/lstm/noise/retrain_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/real_public_benchmark/kasteren/seed_42/adaptive_ldp/json_reports/mlp_baseline_confusion_test.json,outputs/experiments/kasteren/seed_42/mlp/baseline/baseline_confusion.json,copy,Normalize baseline confusion file.,33040
outputs/defense/real_public_benchmark/kasteren/seed_42/adaptive_ldp/json_reports/mlp_baseline_confusion_test.json,outputs/experiments/kasteren/seed_42/mlp/baseline/baseline_metrics.json,copy,Use baseline confusion metrics as baseline metrics artifact.,33040
generated,outputs/experiments/kasteren/seed_42/mlp/baseline/baseline_classification_report.txt,write,Write derived baseline report from existing metrics.,0
generated,outputs/experiments/kasteren/seed_42/mlp/baseline/source_manifest.json,write,Write baseline source manifest.,0
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/adaptive_ldp/fixed_attacker/confusion.json,outputs/experiments/kasteren/seed_42/mlp/adaptive_ldp/fixed_attacker/confusion.json,copy,Normalize main matrix artifact.,32976
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/adaptive_ldp/fixed_attacker/classification_report.txt,outputs/experiments/kasteren/seed_42/mlp/adaptive_ldp/fixed_attacker/classification_report.txt,copy,Normalize main matrix artifact.,182
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/adaptive_ldp/fixed_attacker/trace.json,outputs/experiments/kasteren/seed_42/mlp/adaptive_ldp/fixed_attacker/trace.json,copy,Normalize main matrix artifact.,390
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/adaptive_ldp/fixed_attacker/defense_report.json,outputs/experiments/kasteren/seed_42/mlp/adaptive_ldp/fixed_attacker/defense_report.json,copy,Normalize main matrix artifact.,5495
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/adaptive_ldp/fixed_attacker/confusion.json,outputs/experiments/kasteren/seed_42/mlp/adaptive_ldp/fixed_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,32976
generated,outputs/experiments/kasteren/seed_42/mlp/adaptive_ldp/fixed_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/adaptive_ldp/retrain_attacker/confusion.json,outputs/experiments/kasteren/seed_42/mlp/adaptive_ldp/retrain_attacker/confusion.json,copy,Normalize main matrix artifact.,32964
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/adaptive_ldp/retrain_attacker/classification_report.txt,outputs/experiments/kasteren/seed_42/mlp/adaptive_ldp/retrain_attacker/classification_report.txt,copy,Normalize main matrix artifact.,184
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/adaptive_ldp/retrain_attacker/trace.json,outputs/experiments/kasteren/seed_42/mlp/adaptive_ldp/retrain_attacker/trace.json,copy,Normalize main matrix artifact.,394
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/adaptive_ldp/retrain_attacker/defense_report.json,outputs/experiments/kasteren/seed_42/mlp/adaptive_ldp/retrain_attacker/defense_report.json,copy,Normalize main matrix artifact.,5495
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/adaptive_ldp/retrain_attacker/confusion.json,outputs/experiments/kasteren/seed_42/mlp/adaptive_ldp/retrain_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,32964
generated,outputs/experiments/kasteren/seed_42/mlp/adaptive_ldp/retrain_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/ldp/fixed_attacker/confusion.json,outputs/experiments/kasteren/seed_42/mlp/ldp/fixed_attacker/confusion.json,copy,Normalize main matrix artifact.,32894
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/ldp/fixed_attacker/classification_report.txt,outputs/experiments/kasteren/seed_42/mlp/ldp/fixed_attacker/classification_report.txt,copy,Normalize main matrix artifact.,173
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/ldp/fixed_attacker/trace.json,outputs/experiments/kasteren/seed_42/mlp/ldp/fixed_attacker/trace.json,copy,Normalize main matrix artifact.,372
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/ldp/fixed_attacker/defense_report.json,outputs/experiments/kasteren/seed_42/mlp/ldp/fixed_attacker/defense_report.json,copy,Normalize main matrix artifact.,5377
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/ldp/fixed_attacker/confusion.json,outputs/experiments/kasteren/seed_42/mlp/ldp/fixed_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,32894
generated,outputs/experiments/kasteren/seed_42/mlp/ldp/fixed_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/ldp/retrain_attacker/confusion.json,outputs/experiments/kasteren/seed_42/mlp/ldp/retrain_attacker/confusion.json,copy,Normalize main matrix artifact.,32971
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/ldp/retrain_attacker/classification_report.txt,outputs/experiments/kasteren/seed_42/mlp/ldp/retrain_attacker/classification_report.txt,copy,Normalize main matrix artifact.,175
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/ldp/retrain_attacker/trace.json,outputs/experiments/kasteren/seed_42/mlp/ldp/retrain_attacker/trace.json,copy,Normalize main matrix artifact.,376
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/ldp/retrain_attacker/defense_report.json,outputs/experiments/kasteren/seed_42/mlp/ldp/retrain_attacker/defense_report.json,copy,Normalize main matrix artifact.,5377
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/ldp/retrain_attacker/confusion.json,outputs/experiments/kasteren/seed_42/mlp/ldp/retrain_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,32971
generated,outputs/experiments/kasteren/seed_42/mlp/ldp/retrain_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/noise/fixed_attacker/confusion.json,outputs/experiments/kasteren/seed_42/mlp/noise/fixed_attacker/confusion.json,copy,Normalize main matrix artifact.,32955
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/noise/fixed_attacker/classification_report.txt,outputs/experiments/kasteren/seed_42/mlp/noise/fixed_attacker/classification_report.txt,copy,Normalize main matrix artifact.,175
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/noise/fixed_attacker/trace.json,outputs/experiments/kasteren/seed_42/mlp/noise/fixed_attacker/trace.json,copy,Normalize main matrix artifact.,376
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/noise/fixed_attacker/defense_report.json,outputs/experiments/kasteren/seed_42/mlp/noise/fixed_attacker/defense_report.json,copy,Normalize main matrix artifact.,5460
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/noise/fixed_attacker/confusion.json,outputs/experiments/kasteren/seed_42/mlp/noise/fixed_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,32955
generated,outputs/experiments/kasteren/seed_42/mlp/noise/fixed_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/noise/retrain_attacker/confusion.json,outputs/experiments/kasteren/seed_42/mlp/noise/retrain_attacker/confusion.json,copy,Normalize main matrix artifact.,32989
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/noise/retrain_attacker/classification_report.txt,outputs/experiments/kasteren/seed_42/mlp/noise/retrain_attacker/classification_report.txt,copy,Normalize main matrix artifact.,177
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/noise/retrain_attacker/trace.json,outputs/experiments/kasteren/seed_42/mlp/noise/retrain_attacker/trace.json,copy,Normalize main matrix artifact.,380
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/noise/retrain_attacker/defense_report.json,outputs/experiments/kasteren/seed_42/mlp/noise/retrain_attacker/defense_report.json,copy,Normalize main matrix artifact.,5460
outputs/defense/final_thesis/real/kasteren/seed_42/mlp/noise/retrain_attacker/confusion.json,outputs/experiments/kasteren/seed_42/mlp/noise/retrain_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,32989
generated,outputs/experiments/kasteren/seed_42/mlp/noise/retrain_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/real_public_benchmark/kasteren/seed_123/adaptive_ldp/json_reports/lstm_baseline_confusion_test.json,outputs/experiments/kasteren/seed_123/lstm/baseline/baseline_confusion.json,copy,Normalize baseline confusion file.,33141
outputs/defense/real_public_benchmark/kasteren/seed_123/adaptive_ldp/json_reports/lstm_baseline_confusion_test.json,outputs/experiments/kasteren/seed_123/lstm/baseline/baseline_metrics.json,copy,Use baseline confusion metrics as baseline metrics artifact.,33141
generated,outputs/experiments/kasteren/seed_123/lstm/baseline/baseline_classification_report.txt,write,Write derived baseline report from existing metrics.,0
generated,outputs/experiments/kasteren/seed_123/lstm/baseline/source_manifest.json,write,Write baseline source manifest.,0
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/adaptive_ldp/fixed_attacker/confusion.json,outputs/experiments/kasteren/seed_123/lstm/adaptive_ldp/fixed_attacker/confusion.json,copy,Normalize main matrix artifact.,33010
